model,timestamp,song,artist,genres
openai/chatgpt-4o-latest,20241121213703,Pink + White,Frank Ocean,Unknown
openai/chatgpt-4o-latest,20241121213703,Eyes Wide Open,Gotye,Unknown
openai/chatgpt-4o-latest,20241121213703,Motion Picture Soundtrack,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
openai/chatgpt-4o-latest,20241121213703,Space Song,Beach House,art pop; baltimore indie; dream pop; dreamo; indie rock; indietronica; modern dream pop; pov: indie
openai/chatgpt-4o-latest,20241121213703,I Know the End,Phoebe Bridgers,indie pop; la indie; pov: indie
openai/chatgpt-4o-latest,20241121213703,The Night We Met,Lord Huron,Unknown
openai/chatgpt-4o-latest,20241121213703,New Slang,The Shins,Unknown
openai/chatgpt-4o-latest,20241121213709,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/chatgpt-4o-latest,20241121213709,Hazy Shade of Winter,Simon & Garfunkel,Unknown
openai/chatgpt-4o-latest,20241121213709,Don't Stop Me Now,Queen,classic rock; glam rock; rock
openai/chatgpt-4o-latest,20241121213709,Imagine,John Lennon,classic rock; rock
openai/chatgpt-4o-latest,20241121213709,Let It Happen,Tame Impala,Unknown
openai/chatgpt-4o-latest,20241121213709,Clair de Lune,Claude Debussy,Unknown
openai/chatgpt-4o-latest,20241121213709,Breathe (In the Air),Pink Floyd,Unknown
openai/chatgpt-4o-latest,20241121213709,Space Song,Beach House,art pop; baltimore indie; dream pop; dreamo; indie rock; indietronica; modern dream pop; pov: indie
openai/chatgpt-4o-latest,20241121213709,Florets,Angus & Julia Stone,Unknown
openai/chatgpt-4o-latest,20241121213709,Heroes,David Bowie,art rock; classic rock; glam rock; permanent wave; rock
openai/chatgpt-4o-latest,20241121213711,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/chatgpt-4o-latest,20241121213711,Blinding Lights,The Weeknd,canadian contemporary r&b; canadian pop; pop
openai/chatgpt-4o-latest,20241121213711,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/chatgpt-4o-latest,20241121213711,Electric Feel,MGMT,alternative rock; indie rock; indietronica; modern rock; rock
openai/chatgpt-4o-latest,20241121213711,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/chatgpt-4o-latest,20241121213711,Lose Yourself to Dance,Daft Punk,electro; filter house; rock
openai/chatgpt-4o-latest,20241121213711,Dog Days Are Over,Florence + The Machine,Unknown
openai/chatgpt-4o-latest,20241121213711,Dreams,Fleetwood Mac,album rock; classic rock; rock; soft rock; yacht rock
openai/chatgpt-4o-latest,20241121213711,Midnight City,M83,Unknown
openai/chatgpt-4o-latest,20241121213711,Don’t Stop Me Now,Queen,classic rock; glam rock; rock
openai/chatgpt-4o-latest,20241121213714,Clair de Lune,Debussy,Unknown
openai/chatgpt-4o-latest,20241121213714,Landslide,Fleetwood Mac,album rock; classic rock; rock; soft rock; yacht rock
openai/chatgpt-4o-latest,20241121213714,Holocene,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
openai/chatgpt-4o-latest,20241121213714,The Suburbs,Arcade Fire,Unknown
openai/chatgpt-4o-latest,20241121213714,Intro,The XX,Unknown
openai/chatgpt-4o-latest,20241121213714,Such Great Heights,The Postal Service,Unknown
openai/chatgpt-4o-latest,20241121213714,River,Leon Bridges,Unknown
openai/chatgpt-4o-latest,20241121213714,Pink Moon,Nick Drake,Unknown
openai/chatgpt-4o-latest,20241121213714,Bloom,ODESZA,Unknown
openai/chatgpt-4o-latest,20241121213714,First Day of My Life,Bright Eyes,chamber pop; indie rock; melancholia; omaha indie; stomp and holler
openai/chatgpt-4o-latest,20241121213717,Breathe Me,Sia,Unknown
openai/chatgpt-4o-latest,20241121213717,Clair de Lune,Debussy,Unknown
openai/chatgpt-4o-latest,20241121213717,Holocene,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
openai/chatgpt-4o-latest,20241121213717,Space Oddity,David Bowie,art rock; classic rock; glam rock; permanent wave; rock
openai/chatgpt-4o-latest,20241121213717,Mystery of Love,Sufjan Stevens,Unknown
openai/chatgpt-4o-latest,20241121213717,The Less I Know the Better,Tame Impala,Unknown
openai/chatgpt-4o-latest,20241121213717,Cherry Wine,Hozier,Unknown
openai/chatgpt-4o-latest,20241121213717,Lose Yourself to Dance,Daft Punk feat. Pharrell Williams,Unknown
openai/chatgpt-4o-latest,20241121213717,Avant Gardener,Courtney Barnett,Unknown
openai/chatgpt-4o-latest,20241121213717,Young Folks,Peter Bjorn and John,Unknown
openai/chatgpt-4o-latest,20241121213719,Breathe,Telepopmusik,Unknown
openai/chatgpt-4o-latest,20241121213719,Dreams,Fleetwood Mac,album rock; classic rock; rock; soft rock; yacht rock
openai/chatgpt-4o-latest,20241121213719,Landslide,Fleetwood Mac,album rock; classic rock; rock; soft rock; yacht rock
openai/chatgpt-4o-latest,20241121213719,Yellow,Coldplay,permanent wave; pop
openai/chatgpt-4o-latest,20241121213719,The Less I Know The Better,Tame Impala,Unknown
openai/chatgpt-4o-latest,20241121213719,Hiding Tonight,Alex Turner,Unknown
openai/chatgpt-4o-latest,20241121213719,Space Song,Beach House,art pop; baltimore indie; dream pop; dreamo; indie rock; indietronica; modern dream pop; pov: indie
openai/chatgpt-4o-latest,20241121213719,Road to Nowhere,Talking Heads,Unknown
openai/chatgpt-4o-latest,20241121213719,Holocene,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
openai/chatgpt-4o-latest,20241121213719,New Slang,The Shins,Unknown
openai/chatgpt-4o-latest,20241121213722,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/chatgpt-4o-latest,20241121213722,Mr. Blue Sky,Electric Light Orchestra,album rock; art rock; beatlesque; classic rock; glam rock; mellow gold; rock; soft rock; symphonic rock
openai/chatgpt-4o-latest,20241121213722,Don't Stop Me Now,Queen,classic rock; glam rock; rock
openai/chatgpt-4o-latest,20241121213722,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/chatgpt-4o-latest,20241121213722,Walking on Sunshine,Katrina and The Waves,new wave pop
openai/chatgpt-4o-latest,20241121213722,Happy,Pharrell Williams,dance pop; pop
openai/chatgpt-4o-latest,20241121213722,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/chatgpt-4o-latest,20241121213722,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/chatgpt-4o-latest,20241121213722,Shake It Off,Taylor Swift,pop
openai/chatgpt-4o-latest,20241121213722,Dancing in the Moonlight,Toploader,Unknown
openai/chatgpt-4o-latest,20241121213724,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
openai/chatgpt-4o-latest,20241121213724,Nights,Frank Ocean,Unknown
openai/chatgpt-4o-latest,20241121213724,First Day of My Life,Bright Eyes,chamber pop; indie rock; melancholia; omaha indie; stomp and holler
openai/chatgpt-4o-latest,20241121213724,Fade Into You,Mazzy Star,Unknown
openai/chatgpt-4o-latest,20241121213724,All My Friends,LCD Soundsystem,Unknown
openai/chatgpt-4o-latest,20241121213724,Re: Stacks,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
openai/chatgpt-4o-latest,20241121213724,Home,Edward Sharpe & The Magnetic Zeros,Unknown
openai/chatgpt-4o-latest,20241121213724,Yellow,Coldplay,permanent wave; pop
openai/chatgpt-4o-latest,20241121213724,Blinding Lights,The Weeknd,canadian contemporary r&b; canadian pop; pop
openai/chatgpt-4o-latest,20241121213724,Hoppipolla,Sigur Rós,Unknown
openai/chatgpt-4o-latest,20241121213727,Breathe,Telepopmusik,Unknown
openai/chatgpt-4o-latest,20241121213727,Spirits,The Strumbellas,Unknown
openai/chatgpt-4o-latest,20241121213727,Lost Cause,Billie Eilish,Unknown
openai/chatgpt-4o-latest,20241121213727,Weightless,Marconi Union,ambient
openai/chatgpt-4o-latest,20241121213727,Waves,Dean Lewis,Unknown
openai/chatgpt-4o-latest,20241121213727,Stolen Dance,Milky Chance,Unknown
openai/chatgpt-4o-latest,20241121213727,Someone New,Hozier,Unknown
openai/chatgpt-4o-latest,20241121213727,Digital Love,Daft Punk,electro; filter house; rock
openai/chatgpt-4o-latest,20241121213727,Home,Edward Sharpe & The Magnetic Zeros,Unknown
openai/chatgpt-4o-latest,20241121213727,Holocene,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
openai/chatgpt-4o-latest,20241121213729,Dreams,Fleetwood Mac,album rock; classic rock; rock; soft rock; yacht rock
openai/chatgpt-4o-latest,20241121213729,Where Is My Mind?,Pixies,Unknown
openai/chatgpt-4o-latest,20241121213729,Someone Great,LCD Soundsystem,Unknown
openai/chatgpt-4o-latest,20241121213729,Holocene,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
openai/chatgpt-4o-latest,20241121213729,Time to Pretend,MGMT,alternative rock; indie rock; indietronica; modern rock; rock
openai/chatgpt-4o-latest,20241121213729,In the Waiting Line,Zero 7,Unknown
openai/chatgpt-4o-latest,20241121213729,Breathe Me,Sia,Unknown
openai/chatgpt-4o-latest,20241121213729,First Day of My Life,Bright Eyes,chamber pop; indie rock; melancholia; omaha indie; stomp and holler
openai/chatgpt-4o-latest,20241121213729,Wake Up,Arcade Fire,Unknown
openai/chatgpt-4o-latest,20241121213729,Skinny Love,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
openai/chatgpt-4o-latest,20241121213731,Feel It Still,Portugal. The Man,Unknown
openai/chatgpt-4o-latest,20241121213731,Electric Feel,MGMT,alternative rock; indie rock; indietronica; modern rock; rock
openai/chatgpt-4o-latest,20241121213731,Clint Eastwood,Gorillaz,Unknown
openai/chatgpt-4o-latest,20241121213731,Dogs Days Are Over,Florence + The Machine,Unknown
openai/chatgpt-4o-latest,20241121213731,Take a Walk,Passion Pit,Unknown
openai/chatgpt-4o-latest,20241121213731,Sweater Weather,The Neighbourhood,Unknown
openai/chatgpt-4o-latest,20241121213731,Young Folks,Peter Bjorn and John,Unknown
openai/chatgpt-4o-latest,20241121213731,Bloom,The Paper Kites,Unknown
openai/chatgpt-4o-latest,20241121213731,Breezeblocks,alt-J,Unknown
openai/chatgpt-4o-latest,20241121213731,Island in the Sun,Weezer,Unknown
openai/chatgpt-4o-latest,20241121213734,Motion Picture Soundtrack,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
openai/chatgpt-4o-latest,20241121213734,Rivers and Roads,The Head and the Heart,Unknown
openai/chatgpt-4o-latest,20241121213734,Lost Cause,Beck,Unknown
openai/chatgpt-4o-latest,20241121213734,Weird Fishes/Arpeggi,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
openai/chatgpt-4o-latest,20241121213734,I Need My Girl,The National,Unknown
openai/chatgpt-4o-latest,20241121213734,Something in the Way,Nirvana,grunge; permanent wave; rock
openai/chatgpt-4o-latest,20241121213734,Bloodbuzz Ohio,The National,Unknown
openai/chatgpt-4o-latest,20241121213734,Oblivion,Grimes,Unknown
openai/chatgpt-4o-latest,20241121213734,Holocene,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
openai/chatgpt-4o-latest,20241121213734,Reckoner,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
openai/chatgpt-4o-latest,20241121213737,Lost Myself,SYML,Unknown
openai/chatgpt-4o-latest,20241121213737,Motion Picture Soundtrack,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
openai/chatgpt-4o-latest,20241121213737,Nights,Frank Ocean,Unknown
openai/chatgpt-4o-latest,20241121213737,The Loneliness and the Scream,Frightened Rabbit,Unknown
openai/chatgpt-4o-latest,20241121213737,Tomorrow Comes Today,Gorillaz,Unknown
openai/chatgpt-4o-latest,20241121213737,Lower Your Eyelids to Die with the Sun,M83,Unknown
openai/chatgpt-4o-latest,20241121213737,Everything Now,Arcade Fire,Unknown
openai/chatgpt-4o-latest,20241121213737,Light On,Maggie Rogers,Unknown
openai/chatgpt-4o-latest,20241121213737,Holocene,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
openai/chatgpt-4o-latest,20241121213737,All My Friends,LCD Soundsystem,Unknown
openai/chatgpt-4o-latest,20241121213739,Weightless,Marconi Union,ambient
openai/chatgpt-4o-latest,20241121213739,Landslide,Fleetwood Mac,album rock; classic rock; rock; soft rock; yacht rock
openai/chatgpt-4o-latest,20241121213739,Holocene,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
openai/chatgpt-4o-latest,20241121213739,First Day of My Life,Bright Eyes,chamber pop; indie rock; melancholia; omaha indie; stomp and holler
openai/chatgpt-4o-latest,20241121213739,Slow Dancing in a Burning Room,John Mayer,Unknown
openai/chatgpt-4o-latest,20241121213739,Clair de Lune,Claude Debussy,Unknown
openai/chatgpt-4o-latest,20241121213739,The Night We Met,Lord Huron,Unknown
openai/chatgpt-4o-latest,20241121213739,Pink Moon,Nick Drake,Unknown
openai/chatgpt-4o-latest,20241121213739,Stay,Rihanna ft. Mikky Ekko,Unknown
openai/chatgpt-4o-latest,20241121213739,Experience,Ludovico Einaudi,compositional ambient; neo-classical
openai/chatgpt-4o-latest,20241121213741,Harmony Hall,Vampire Weekend,Unknown
openai/chatgpt-4o-latest,20241121213741,Holocene,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
openai/chatgpt-4o-latest,20241121213741,Electric Feel,MGMT,alternative rock; indie rock; indietronica; modern rock; rock
openai/chatgpt-4o-latest,20241121213741,The Less I Know the Better,Tame Impala,Unknown
openai/chatgpt-4o-latest,20241121213741,First Day of My Life,Bright Eyes,chamber pop; indie rock; melancholia; omaha indie; stomp and holler
openai/chatgpt-4o-latest,20241121213741,Retrograde,James Blake,Unknown
openai/chatgpt-4o-latest,20241121213741,Stolen Dance,Milky Chance,Unknown
openai/chatgpt-4o-latest,20241121213741,Lost in You,Khai Dreams,Unknown
openai/chatgpt-4o-latest,20241121213741,Take Me to Church,Hozier,Unknown
openai/chatgpt-4o-latest,20241121213741,Rivers and Roads,The Head and the Heart,Unknown
openai/chatgpt-4o-latest,20241121213744,Lost Cause,Billie Eilish,Unknown
openai/chatgpt-4o-latest,20241121213744,Electric Feel,MGMT,alternative rock; indie rock; indietronica; modern rock; rock
openai/chatgpt-4o-latest,20241121213744,The Less I Know The Better,Tame Impala,Unknown
openai/chatgpt-4o-latest,20241121213744,Motion Sickness,Phoebe Bridgers,indie pop; la indie; pov: indie
openai/chatgpt-4o-latest,20241121213744,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
openai/chatgpt-4o-latest,20241121213744,Borderline,Tame Impala,Unknown
openai/chatgpt-4o-latest,20241121213744,Dreams,Fleetwood Mac,album rock; classic rock; rock; soft rock; yacht rock
openai/chatgpt-4o-latest,20241121213744,Cherry Wine,Hozier,Unknown
openai/chatgpt-4o-latest,20241121213744,Yellow,Coldplay,permanent wave; pop
openai/chatgpt-4o-latest,20241121213744,Home,Edward Sharpe & The Magnetic Zeros,Unknown
openai/gpt-4o-mini,20241121165830,Feel Good Inc.,Gorillaz,Unknown
openai/gpt-4o-mini,20241121165830,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121165830,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121165830,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121165830,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121165830,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121165830,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121165830,Valerie,Mark Ronson ft. Amy Winehouse,Unknown
openai/gpt-4o-mini,20241121165830,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121165830,On Top of the World,Imagine Dragons,Unknown
openai/gpt-4o-mini,20241121165835,Feel Good Inc.,Gorillaz,Unknown
openai/gpt-4o-mini,20241121165835,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121165835,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121165835,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121165835,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121165835,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121165835,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/gpt-4o-mini,20241121165835,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121165835,Shut Up and Dance,WALK THE MOON,Unknown
openai/gpt-4o-mini,20241121165835,I'm Yours,Jason Mraz,Unknown
openai/gpt-4o-mini,20241121165839,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121165839,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121165839,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121165839,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/gpt-4o-mini,20241121165839,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/gpt-4o-mini,20241121165839,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121165839,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121165839,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121165839,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121165839,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121165844,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121165844,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121165844,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121165844,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/gpt-4o-mini,20241121165844,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121165844,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121165844,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121165844,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121165844,Shiny Happy People,R.E.M.,Unknown
openai/gpt-4o-mini,20241121165844,We Are Family,Sister Sledge,Unknown
openai/gpt-4o-mini,20241121165850,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121165850,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121165850,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121165850,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121165850,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121165850,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/gpt-4o-mini,20241121165850,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121165850,Three Little Birds,Bob Marley,reggae; roots reggae
openai/gpt-4o-mini,20241121165850,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121165850,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121165855,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121165855,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121165855,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121165855,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/gpt-4o-mini,20241121165855,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
openai/gpt-4o-mini,20241121165855,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121165855,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121165855,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121165855,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121165855,Roar,Katy Perry,Unknown
openai/gpt-4o-mini,20241121165901,Feel Good Inc.,Gorillaz,Unknown
openai/gpt-4o-mini,20241121165901,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121165901,Good Life,Kanye West,Unknown
openai/gpt-4o-mini,20241121165901,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121165901,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121165901,On Top of the World,Imagine Dragons,Unknown
openai/gpt-4o-mini,20241121165901,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/gpt-4o-mini,20241121165901,Can’t Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121165901,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121165901,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121165905,Better Days,OneRepublic,Unknown
openai/gpt-4o-mini,20241121165905,Feel Good Inc.,Gorillaz,Unknown
openai/gpt-4o-mini,20241121165905,Good Life,OneRepublic,Unknown
openai/gpt-4o-mini,20241121165905,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121165905,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121165905,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121165905,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121165905,Roar,Katy Perry,Unknown
openai/gpt-4o-mini,20241121165905,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121165905,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121165910,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121165910,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121165910,Good Life,Kanye West,Unknown
openai/gpt-4o-mini,20241121165910,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/gpt-4o-mini,20241121165910,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121165910,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121165910,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121165910,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121165910,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/gpt-4o-mini,20241121165910,I Got You (I Feel Good),James Brown,funk; soul; vocal jazz
openai/gpt-4o-mini,20241121165917,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121165917,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121165917,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121165917,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/gpt-4o-mini,20241121165917,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121165917,Wonderful World,Louis Armstrong,adult standards; dixieland; harlem renaissance; jazz trumpet; lounge; new orleans jazz; soul; swing; vocal jazz
openai/gpt-4o-mini,20241121165917,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121165917,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121165917,Unwritten,Natasha Bedingfield,Unknown
openai/gpt-4o-mini,20241121165917,Good Life,OneRepublic,Unknown
openai/gpt-4o-mini,20241121210957,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121210957,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121210957,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/gpt-4o-mini,20241121210957,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121210957,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121210957,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121210957,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121210957,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121210957,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121210957,Roar,Katy Perry,Unknown
openai/gpt-4o-mini,20241121210959,Feeling Good,Michael Bublé,Unknown
openai/gpt-4o-mini,20241121210959,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121210959,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121210959,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121210959,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/gpt-4o-mini,20241121210959,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121210959,Uptown Funk,Mark Ronson feat. Bruno Mars,Unknown
openai/gpt-4o-mini,20241121210959,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121210959,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121210959,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
openai/gpt-4o-mini,20241121211002,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121211002,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121211002,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121211002,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/gpt-4o-mini,20241121211002,Walking on Sunshine,Katrina and the Waves,new wave pop
